group,lat,lon,year,cycle,score_mlp
bg_random,64.99236812982764,26.40520976132567,,2023,0.1842810312906901
bg_random,63.572950872651866,26.454012636418167,,2023,0.06018539456029733
bg_random,61.058298379551566,23.951817406950784,,2023,0.04465429329623779
bg_random,65.52597320970438,27.48023811777703,,2023,0.23617137471834818
bg_random,68.19972740185632,27.185888748839066,,2023,0.2903224229812622
bg_random,60.96947983659626,26.828732956702694,,2023,0.6302556196848551
bg_random,66.15095841960084,27.905914132579973,,2023,0.1841761122147242
bg_random,66.83333619912494,24.33423246259604,,2023,0.39970364173253375
bg_random,62.59261099937788,24.52792376445532,,2023,0.4178505043188731
bg_random,65.3292312508626,26.173280134771904,,2023,0.3963053226470947
bg_random,62.389589301691046,23.22256536658905,,2023,0.24488082093497118
bg_random,61.90658435989992,24.9268704056168,,2023,0.15158716713388762
bg_random,61.32024465748326,22.28428023685314,,2023,0.05176824051886797
bg_random,62.89468334421193,21.511771420574014,,2023,0.20204777798304954
bg_random,67.66963365738825,25.557820863031555,,2023,0.7664446632067362
bg_random,62.17398002983612,29.998562244303116,,2023,0.49995200832684833
bg_random,64.45733880982107,26.50264776396283,,2023,0.2744396577278773
bg_random,62.18187512017577,30.216793355610715,,2023,0.21922440578540167
bg_random,63.34907212712068,30.011931445725917,,2023,0.26787611345450085
bg_random,60.60483257740583,23.35275840242604,,2023,0.1013027938703696
bg_random,68.77766684777308,25.32983635557197,,2023,0.3594033420085907
bg_random,60.73662985405272,26.150737440169216,,2023,0.6415448983510336
bg_random,68.13326738730407,23.56768310000963,,2023,0.5224011838436127
bg_random,65.34750659125316,28.902118093530483,,2023,0.17238362381855646
bg_random,63.25517194118817,31.11044989535391,,2023,0.28454989194869995
bg_random,68.7364764750473,28.64018899404787,,2023,0.2743818312883377
bg_random,63.38997019230851,29.06094797591777,,2023,0.06255906975517671
bg_random,63.69998697171543,23.19750499562114,,2023,0.17744741464654604
bg_random,66.81805658366068,27.42014403720061,,2023,0.13594792721172175
bg_random,63.28052051232461,22.574452273444276,,2023,0.28588801622390747
bg_random,68.01182139963254,29.198194888294847,,2023,0.17336046074827513
bg_random,68.16468075287833,27.870999186200383,,2023,0.49675517280896503
bg_random,60.79903115834328,21.994897538831776,,2023,0.06409408943727612
bg_random,62.009304411954176,21.957060598151568,,2023,0.27824653188387555
bg_random,63.8323958084504,23.318983928021147,,2023,0.42457430561383563
bg_random,62.10749228941855,25.110652916721712,,2023,0.12324058512846629
bg_random,62.50398048122772,27.353641049730548,,2023,0.4925926625728607
bg_random,67.92927243378094,24.901618607268983,,2023,0.08869668003171682
bg_random,68.5587157636604,27.795611017159924,,2023,0.41259730855623883
bg_random,65.67216678933451,29.00564655029426,,2023,0.3330466200908025
bg_random,66.02555910275798,27.05416714907887,,2023,0.1524892703940471
bg_random,62.500798613870025,27.10451220073195,,2023,0.5802182952562968
bg_random,61.97984522768007,28.8521265626231,,2023,0.7734219431877136
bg_random,66.08500928216414,25.829358677450223,,2023,0.3620998760064443
bg_random,60.38889068098459,24.45466005359781,,2023,0.009153226002429923
bg_random,66.2577968607895,24.36136786216125,,2023,0.35167811810970306
bg_random,61.72808279087759,29.03810364978916,,2023,0.04132874643740555
bg_random,68.65443417383796,28.18702506930256,,2023,0.24225679536660513
bg_random,62.07015310037296,24.536814018845945,,2023,0.4354852040608724
bg_random,60.18265950710955,20.411923713483905,,2023,0.4683651427427928
bg_random,68.69543923162526,22.504631411555888,,2023,0.06655695762795706
bg_random,66.1594264879281,28.064093246109607,,2023,0.2533196210861206
bg_random,64.04734970844949,27.59030675006745,,2023,0.10703879470626514
bg_random,60.29550115255089,23.739596517683,,2023,0.2034040962656339
bg_random,62.13039809422597,22.68933308303497,,2023,0.11151569212476413
bg_random,61.05135568973021,23.56132546193504,,2023,0.33013397455215454
bg_random,68.08051783166971,24.302176331584327,,2023,0.2509784710903962
bg_random,60.45766629261384,25.476132482649952,,2023,0.17118714222063622
bg_random,62.18671434791676,26.907946092648693,,2023,0.09708959981799126
bg_random,67.82043239671982,27.640525040654012,,2023,0.06450592741991083
bg_random,61.99972364783993,26.78509934966806,,2023,0.29758253196875256
bg_random,66.000539714813,26.429416343968263,,2023,0.15204271425803503
bg_random,66.81782246048013,26.276811306234418,,2023,0.5021474262078603
bg_random,62.4973646929689,24.44135481451384,,2023,0.47656429807345074
bg_random,62.42455073062202,26.64264972476788,,2023,0.20263060679038367
bg_random,60.63003119131172,21.62789835027292,,2023,0.49052273233731586
bg_random,63.05460724784619,21.811267118545004,,2023,0.038629104072848953
bg_random,65.95594493299657,27.035016064237684,,2023,0.19090910628437996
bg_random,62.24840796804564,28.8045074515094,,2023,0.15017187098662058
bg_random,64.68331270536045,26.71379520864597,,2023,0.3231022854646047
bg_random,68.72051957937278,21.990248896550234,,2023,0.06458038122703631
bg_random,64.80310069644284,26.51245311838753,,2023,0.3975906620422999
bg_random,61.23014527066677,27.06212975912532,,2023,0.15819911658763885
bg_random,60.161077031484496,25.077009552817472,,2023,0.17380122964580855
bg_random,68.15428113129104,24.397242353346645,,2023,0.12791312610109648
bg_random,60.98438734991023,21.391950124325835,,2023,0.18860022475322089
bg_random,61.85001219387658,23.13825414965089,,2023,0.07993689303596814
bg_random,67.12558232757151,27.915342288026164,,2023,0.15702259416381517
bg_random,61.36186937505139,23.00748893727785,,2023,0.10979403741657734
bg_random,62.65862262756768,24.79857218616376,,2023,0.23875981693466505
bg_random,63.42863310170696,23.04800733335641,,2023,0.19157563708722591
bg_random,65.0332318432648,28.67852481893304,,2023,0.09434528400500615
bg_random,64.44474212091124,28.912081802693063,,2023,0.4141593674818675
bg_random,60.870571475777,24.238625628658465,,2023,0.03519648313522339
bg_random,67.42235402479777,24.28978752844416,,2023,0.23995589837431908
bg_random,67.65838591858474,29.62863775232434,,2023,0.4083404044310252
bg_random,67.91910566191522,26.307556203892936,,2023,0.032676162819067635
bg_random,62.245087376083575,21.72563077780802,,2023,0.8408183256785074
bg_random,65.44546022025966,27.75584910005048,,2023,0.7448146144549052
bg_random,64.34720939341102,28.89072836149138,,2023,0.1354492555061976
bg_random,66.5503508396072,27.01603373602073,,2023,0.22420785203576088
bg_random,63.731999414642495,23.109488803710065,,2023,0.2391891653339068
bg_random,61.36715260188885,27.533183360590872,,2023,0.30396570016940433
bg_random,62.05784802503675,24.27200054905905,,2023,0.06175543616215388
bg_random,61.04668146211005,21.728969909528026,,2023,0.22651997456947962
bg_random,62.62911542918556,21.81214826586097,,2023,0.05155409158517917
bg_random,62.35241497866167,27.24214236516945,,2023,0.1464426318804423
bg_random,66.90394120443369,24.06241600383733,,2023,0.7397296031316122
bg_random,62.09436929822064,23.74187785691611,,2023,0.2013984297712644
bg_random,61.84805791041287,27.290437576774327,,2023,0.2493190343181292
bg_random,68.35652703332838,28.48600325780942,,2023,0.8258538842201233
bg_random,65.94586659444832,28.77334465676258,,2023,0.4915069142977397
bg_random,61.27820130646417,26.041835309209,,2023,0.18952747186024985
bg_random,61.207904513162426,27.55580032425202,,2023,0.11018012681355079
bg_random,67.00979811025736,26.145553307645077,,2023,0.713804284731547
bg_random,64.66867223771042,29.30370533415864,,2023,0.3218311568101247
bg_random,64.04392005913613,26.901874391554127,,2023,0.11096173400680225
bg_random,65.47547183440449,25.343258190244665,,2023,0.4645366072654724
bg_random,63.92781620863519,29.403941395731543,,2023,0.17708357609808445
bg_random,61.65182244440053,27.93829413590009,,2023,0.0791137299189965
bg_random,61.643356264169896,24.53671020443801,,2023,0.26537441710631055
bg_random,63.32224138504159,27.57860487547568,,2023,0.036092440132051706
bg_random,61.46708093502831,26.244422101170866,,2023,0.12357917924722035
bg_random,67.79502643578599,24.824844693007933,,2023,0.34941517810026806
bg_random,67.7282144627379,27.119353148034023,,2023,0.12513703821847835
bg_random,65.73451261614142,27.26394643568874,,2023,0.22605184217294058
bg_random,62.80057478177552,25.1809193159792,,2023,0.1952492669224739
bg_random,67.62727898009342,27.16931789167165,,2023,0.2534596050779025
bg_random,61.245300383098,23.0100620337904,,2023,0.06620026224603255
bg_random,65.30295792279121,29.61343844417561,,2023,0.1372143905609846
bg_random,67.88668803599893,24.376867328082252,,2023,0.2036702772602439
bg_random,62.3214700252785,24.34141382463346,,2023,0.07180879265069962
bg_random,63.1973840094424,26.226386305175843,,2023,0.050481061140696205
bg_random,62.01862137401592,23.69399729631789,,2023,0.10190395110597213
bg_random,65.78286082383939,24.834323088967334,,2023,0.07202558809270461
bg_random,62.3501429594731,30.86282022136005,,2023,0.1975779322286447
bg_random,64.16971470188984,28.434538942421923,,2023,0.09037686030690868
bg_random,65.86622052956223,28.050885143865912,,2023,0.02893119802077611
bg_random,64.19665603994962,29.935232842578102,,2023,0.5270989338556925
bg_random,60.267703635978464,25.221175307179024,,2023,0.11959837252895038
bg_random,63.46610114529939,27.95839084112318,,2023,0.07247678066293399
