group,weight,id,lat,lon,x,y,row,col,year,cycle,unc_m,ika,manty,kuusi,koivu,tilavuus,ppa,latvuspeitto,keskipituus,keskilapimitta,pine_share,spruce_share,decid_share,stems_ha,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_missing,main_1,main_2,main_3,main_4,ika_m3,manty_m3,kuusi_m3,latvuspeitto_m3,ppa_m3,ika_m9,manty_m9,kuusi_m9,latvuspeitto_m9,ppa_m9,dry_site_frac9,pine_max9,spruce_min9,elev,slope,northness,eastness,tpi7,tpi31,relief7,soil_coarse,soil_till,soil_fine,soil_rock,soil_peat,soil_other,soil_none,coarse_frac9,coarse_frac31,glac_glaciofluvial,glac_littoral,glac_moraine,glac_other,glac_none,glacfl_frac31,thermal_sum,precip
bg_random,1.0,,68.6639140264923,27.025416124971684,501032.0,7616888.0,10088,27712,,2023,,120,85,0,2,87,13,43,126,18,0.96591,0,0.022727,510.87,0,0,0,1,0,0,0,0,0,1,0,0,0,182.67,104.44,0.66667,41,15.667,151.67,91.432,0.58025,40.025,15.407,0.53086,160,0,281.5,14.721,0.45197,-0.89203,0.2449,2.6527,28.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,655.92,533.13
bg_random,1.0,,61.49022117670752,25.925343129593482,442776.0,6817864.0,60027,24071,,2023,,19,2,6,15,25,7,61,65,6,0.076923,0.23077,0.57692,2475.7,0,1,0,0,0,0,0,0,0,1,0,0,0,17,1.5556,8.6667,54.222,7.2222,25.078,11.571,28,50.104,9.961,0,79,0,93.2,7.643,-0.46575,0.88492,1.0735,3.5703,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1313.2,630.35
bg_random,1.0,,63.016397152710404,24.631879385455587,380136.0,6989624.0,49292,20156,,2023,,83,128,14,12,154,23,59,178,22,0.82581,0.090323,0.077419,605.05,0,0,0,1,0,0,0,0,0,1,0,0,0,62.125,124.62,18.375,63.75,20.5,57,85.449,24.232,62.449,18.638,0.35802,229,0,174.9,1.6503,-0.21693,0.97619,1.1143,1.3062,11.2,1,0,0,0,0,0,0,1,0.92924,1,0,0,0,0,0.39646,1122.4,627.08
bg_random,1.0,,62.766626979749695,24.455978174256803,370136.0,6962152.0,51009,19531,,2023,,77,79,3,23,105,16,52,155,18,0.74528,0.028302,0.21698,628.76,0,0,0,0,1,0,0,0,0,0,0,1,0,77,69,3.5714,53,15,75,64.108,2.7077,48,12.769,0.76543,115,0,215.6,0.35809,-1,8.7423e-08,-0.053055,-0.13911,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1088.8,653.73
bg_random,1.0,,63.363734040988795,30.583711539008466,679192.0,7031128.0,46698,38847,,2023,,89,23,0,0,23,5,27,74,11,0.95833,0,0,526.13,0,0,0,0,1,0,0,0,0,0,0,1,0,84.778,24.778,0.22222,27,5,67.284,30.593,0.75309,29.296,6.4568,0.95062,114,0,143.8,0.25323,0.70711,0.70711,-0.034698,-0.22664,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1104.1,655.14
bg_random,1.0,,62.49287260961341,25.203413012127132,407432.0,6930376.0,52995,21862,,2023,,9,11,0,0,11,3,8,23,2,0.91667,0,0,9549.3,0,0,0,1,0,0,0,0,0,1,0,0,0,3.7778,2.4444,0,3.6667,0.66667,21.827,8.6914,0.41975,11.815,1.8519,0.50617,52,0,205.1,3.2833,-0.87158,-0.49026,-0.17143,0.80104,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1130.2,680.39
bg_random,1.0,,61.40588103573405,26.018147282772684,447576.0,6808392.0,60619,24371,,2023,,43,71,86,37,194,20,76,142,17,0.3641,0.44103,0.18974,881.13,0,0,1,0,0,0,0,0,0,1,0,0,0,41.556,54.444,36.889,53.333,13.222,32.309,42.383,28.321,45.864,11.617,0.16049,197,0,131.3,10.114,0.052559,0.99862,-1.098,-2.6079,14.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1307.8,636.25
bg_random,1.0,,66.14342173272821,29.259923049055026,601976.0,7337736.0,27535,34021,,2023,,89,51,39,8,110,15,52,131,18,0.45946,0.35135,0.072072,589.46,0,0,1,0,0,0,0,0,0,1,0,0,0,100.22,32.778,41.889,52.556,16.889,108.14,46.506,53.901,56.062,18.025,0,117,18,315.8,4.2481,-0.37864,-0.92554,-0.085693,1.8851,7.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,802.58,610.03
bg_random,1.0,,68.7161155371936,28.56204757263732,563272.0,7623512.0,9674,31602,,2023,,96,56,0,2,58,12,31,96,14,0.94915,0,0.033898,779.53,0,0,0,1,0,0,0,0,0,1,0,0,0,109.67,42.667,2,26.111,8.7778,138.47,64,2.2222,30.827,10.691,0.40741,137,0,213.1,1.089,0.16438,-0.9864,-0.28775,0.37691,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,662.31,510.62
bg_random,1.0,,67.09640510876454,24.996847017563756,413016.0,7443528.0,20923,22211,,2023,,73,24,4,2,30,6,25,78,10,0.77419,0.12903,0.064516,763.94,0,0,0,1,0,0,0,0,0,0,0,1,0,58.778,18.778,1.2222,21.111,4.6667,72.741,23.062,2.5309,26.667,6.5926,0.98765,49,0,153.3,0.80068,-0.44724,0.89441,-0.02449,0.01123,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,867.8,570.19
bg_random,1.0,,61.93897364227962,24.32959448570482,359880.0,6870264.0,56752,18890,,2023,,49,152,18,7,177,21,55,169,19,0.85393,0.10112,0.039326,740.67,0,0,0,1,0,0,0,0,0,1,0,0,0,55.444,99.222,58.889,52,18.778,52.261,86.058,65.217,52.333,18.594,0.2716,191,0,127.3,8.9745,0.45511,0.89043,0.85306,3.6888,13.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1210.7,640.21
bg_random,1.0,,62.89186956893702,21.651767833043895,228328.0,6984840.0,49591,10668,,2023,,76,4,280,16,300,27,76,219,27,0.013289,0.93023,0.053156,471.57,0,0,1,0,0,0,0,0,0,0,1,0,0,83.667,30.333,214.56,70.222,26.333,78.189,41.189,175.62,67.377,24.245,0.061728,142,0,18.1,1.7629,-0.40614,-0.91381,0.94286,2.2635,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1245.4,590.65
bg_random,1.0,,63.89289081425477,25.615784103497717,432040.0,7085816.0,43280,23400,,2023,,85,42,1,7,50,11,46,98,11,0.82353,0.019608,0.13725,1157.5,0,0,0,0,1,0,0,0,0,0,0,1,0,80.222,56.667,0.44444,52,13.556,72.333,56.16,4.1358,58.58,15.185,0.69136,167,0,131.1,0.17906,-4.3711e-08,1,0.05307,-0.028824,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1080.2,597.89
bg_random,1.0,,68.1987103023555,26.35201484960314,473144.0,7565160.0,13321,25969,,2023,,133,32,0,2,34,6,16,121,18,0.91429,0,0.057143,235.79,0,0,0,0,0,0,0,1,0,1,0,0,0,155,47.889,0.11111,21.222,7.6667,168.41,60.802,0.34568,24.704,9.2099,0.98765,131,0,269.9,2.8847,-0.86824,0.49615,-0.30002,-0.72342,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,691.9,533.43
bg_random,1.0,,61.927050117304155,25.82042832250607,438072.0,6866616.0,56980,23777,,2023,,62,3,175,3,183,22,67,180,22,0.016304,0.95109,0.016304,578.75,0,1,0,0,0,0,0,0,0,1,0,0,0,85,43.667,269.78,64,28.778,66,50.716,181.15,67.049,24.926,0.049383,147,5,128.3,9.6363,0.99388,-0.11043,0.040817,-7.5401,14.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1255.4,650.9
bg_random,1.0,,64.48103273916706,29.85477303892865,637192.0,7153704.0,39037,36222,,2023,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.375,0,42.574,40.667,6.7222,27.796,8,0.55556,143,0,211.8,0,1,0,-0.13878,-4.2665,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,995.89,657.82
bg_random,1.0,,66.28600901339746,28.488068245448492,566776.0,7352584.0,26607,31821,,2023,,88,20,3,1,24,7,26,103,14,0.8,0.12,0.04,454.73,0,0,0,1,0,0,0,0,0,1,0,0,0,58,18,3.5556,26.333,5.4444,59.065,22.169,8.2987,29.545,6.8571,0.19753,85,0,289.7,5.9837,-0.98387,-0.17888,0.65512,5.207,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,810.59,631.54
bg_random,1.0,,64.01646685840363,27.659701461827797,532248.0,7099016.0,42455,29663,,2023,,62,28,5,34,67,11,49,108,11,0.41176,0.073529,0.5,1157.5,0,0,0,1,0,0,0,0,0,1,0,0,0,94.556,56.889,1.7778,45.556,13.444,67.469,70.58,8.7284,54.309,14.444,0.77778,130,0,173,2.1476,1,0,-0.010208,-0.045792,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1058.2,689.69
bg_random,1.0,,68.38102622473293,27.738016845847774,530344.0,7585528.0,12048,29544,,2023,,106,105,0,1,107,14,42,130,21,0.97222,0,0.0092593,404.2,0,0,0,1,0,0,0,0,0,1,0,0,0,139.56,92.778,0,37.444,14,157,78.099,0.44444,33.889,13.519,0.83951,128,0,297.7,2.8287,-0.5692,0.8222,0.089813,7.1655,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,650.49,558.91
bg_random,1.0,,69.13459596815129,27.66115012783927,526280.0,7669512.0,6799,29290,,2023,,91,45,0,1,46,9,27,77,11,0.95745,0,0.021277,947.04,0,0,1,0,0,0,0,0,0,1,0,0,0,88.333,38.111,0,26.111,9.1111,61.296,32.012,0.16049,19.815,6.5432,0.22222,129,0,139,0.80067,0.44721,-0.89443,-0.32654,-1.5931,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,670.96,459.52
bg_random,1.0,,63.23668022263179,26.464825964067487,473112.0,7012072.0,47889,25967,,2023,,22,0,23,38,93,13,66,90,9,0,0.24468,0.40426,2043.5,0,0,1,0,0,0,0,0,0,1,0,0,0,20.778,0.66667,19.444,65.667,11.444,20.21,2.3333,16.111,67.333,11.802,0,22,2,129.9,1.4432,0.12404,0.99228,-0.16325,0.55797,3,0,1,0,0,0,0,0,0,0.045786,0,0,0,0,1,0,1192.6,650.61
bg_random,1.0,,66.56096670444299,25.397421218035195,428872.0,7383352.0,24684,23202,,2023,,82,99,18,10,127,17,51,155,21,0.77344,0.14062,0.078125,490.82,0,0,1,0,0,0,0,0,0,1,0,0,0,78.667,103.89,10.111,48.889,17.222,77.84,77.407,4.8272,41.111,12.864,0.39506,127,0,175.7,1.8428,0.48565,0.87416,0.15714,1.1443,2.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,941.73,604.22
bg_random,1.0,,61.71344476824107,28.476506303397734,578056.0,6843144.0,58447,32526,,2023,,39,105,3,22,129,23,78,146,15,0.80769,0.023077,0.16923,1301.5,0,0,0,1,0,0,0,0,0,1,0,0,0,57.222,156.67,20.444,68.778,23.333,51.419,97.694,41.177,67.694,20.516,0.11111,291,0,81.8,9.4828,-0.95415,-0.29934,1.4571,0.98991,10.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1348.9,631.48
bg_random,1.0,,64.57500888205027,28.95596219588341,593688.0,7162536.0,38485,33503,,2023,,29,41,6,0,53,8,42,76,9,0.75926,0.11111,0,1257.5,0,0,0,1,0,0,0,0,0,1,0,0,0,55.889,57,8.4444,52.556,11.222,48.062,53.679,15.901,58.309,14.815,0.58025,191,0,188.4,1.2009,-0.44721,-0.89443,-0.2653,-0.079391,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,990.33,698.53
bg_random,1.0,,64.62486796483645,27.014220899743993,500680.0,7166648.0,38228,27690,,2023,,94,85,2,27,114,23,59,156,17,0.73913,0.017391,0.23478,1013.3,0,0,0,1,0,0,0,0,0,0,0,1,0,90.667,105.22,7,59,20.667,75.593,89.506,10.333,66.123,20.617,0.60494,157,0,137.6,1.1463,-0.62469,-0.78087,-0.19795,-0.91718,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1040.5,635.05
bg_random,1.0,,63.46425224071011,26.9057907362389,495304.0,7037320.0,46311,27354,,2023,,77,80,19,5,104,18,53,155,18,0.7619,0.18095,0.047619,707.36,0,0,0,0,1,0,0,0,0,0,0,1,0,69.111,61.333,10.111,52,14.556,44.691,33.63,11.877,47.531,9.9506,0.45679,110,0,154.7,0.35809,-4.3711e-08,-1,-0.27144,0.26878,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1155.3,673.7
bg_random,1.0,,66.97732427757235,27.806011799749555,535176.0,7429080.0,21826,29846,,2023,,73,95,0,2,98,16,50,145,20,0.9596,0,0.020202,509.3,0,0,1,0,0,0,0,0,0,1,0,0,0,79.778,130.11,5.8889,61.556,18.667,76.63,137.78,7.2963,60.988,18.901,0.024691,192,0,175.9,5.8447,-0.85479,0.51898,0.47348,6.9609,12.6,1,0,0,0,0,0,0,1,0.79188,1,0,0,0,0,0.37877,833.8,566.08
bg_random,1.0,,64.43720886476643,24.834782880964692,395768.0,7147512.0,39424,21133,,2023,,104,104,3,26,133,19,52,155,20,0.77612,0.022388,0.19403,604.79,0,0,0,1,0,0,0,0,0,0,0,1,0,90.222,88.333,13.889,64.778,19,81.099,78.901,9.3457,58.173,15.679,0.75309,164,0,111.9,0.53712,-4.3711e-08,1,-0.036736,-0.1743,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1048,582.72
bg_random,1.0,,65.36742039326514,28.345742878896004,562584.0,7250072.0,33014,31559,,2023,,35,15,1,2,18,3,19,52,5,0.78947,0.052632,0.10526,1527.9,0,0,1,0,0,0,0,0,0,1,0,0,0,15.333,7.8889,1.3333,12.111,1.8889,16.852,8.3457,2.0741,14.358,2.2593,0.18519,36,0,231.1,2.5305,0.98995,-0.14142,0.31021,1.5166,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,911.97,697.62
bg_random,1.0,,61.984371416431266,28.5427310904514,580840.0,6873400.0,56556,32700,,2023,,12,0,0,10,11,4,33,31,3,0,0,0.83333,5658.8,0,0,1,0,0,0,0,0,0,1,0,0,0,21.143,6.4286,21.857,43.429,8.5714,26.018,15.691,23.255,52.782,10.945,0.024691,183,0,89.5,5.1905,0.99763,-0.068804,-0.47755,-1.2946,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1309.9,639.81
bg_random,1.0,,66.26979862799975,27.26348100109387,511832.0,7350008.0,26768,28387,,2023,,74,32,13,12,56,9,44,104,13,0.5614,0.22807,0.21053,678.06,0,0,0,1,0,0,0,0,0,0,0,1,0,69.625,42.75,3.875,46,11.5,72.371,36.565,5.629,46.097,12.032,0.55556,90,0,164.8,0.56619,0.94868,0.31624,-0.053055,-2.0059,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,891.23,615.24
bg_random,1.0,,62.27119532548275,30.747456254765446,694456.0,6910024.0,54267,39801,,2023,,47,17,63,59,148,21,85,128,14,0.11409,0.42282,0.39597,1364.2,0,0,1,0,0,0,0,0,0,0,1,0,0,43.222,17.556,80.556,80.556,19.778,36.049,23.568,61.235,76.815,17.914,0.074074,143,7,117.5,2.001,-0.89443,0.44721,-1.1286,-2.9567,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0052029,1159.6,705.19
bg_random,1.0,,62.27539056131548,23.056333291217776,295400.0,6911096.0,54200,14860,,2023,,95,152,17,3,172,21,64,177,21,0.87861,0.098266,0.017341,606.3,0,0,0,1,0,0,0,0,0,1,0,0,0,69.778,116,14.111,63.556,19.333,63.062,92.716,14.84,55.802,17.222,0.8642,173,0,162.4,8.9242,-0.099504,0.99504,1.098,4.3894,10.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1139.2,615.32
bg_random,1.0,,68.8602772872278,25.99717843887367,459640.0,7639112.0,8699,25125,,2023,,149,33,2,24,59,11,42,103,18,0.55,0.033333,0.4,432.27,0,0,1,0,0,0,0,0,0,1,0,0,0,141.22,37.667,2.3333,40.222,11,128.3,39.963,1.2469,39.84,10.901,0,98,0,307.9,10.78,0.91914,-0.39392,0.66528,3.8571,21.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,637.5,475.06
bg_random,1.0,,62.015788688235986,28.739666033504626,591064.0,6877160.0,56321,33339,,2023,,33,61,35,35,134,18,71,160,16,0.45185,0.25926,0.25926,895.25,1,0,0,0,0,0,0,0,0,1,0,0,0,42.222,43.889,43.444,67.778,18.778,50.8,107.09,44.7,70.7,22.775,0.012346,263,3,82.6,0.7382,-0.97014,-0.24253,-0.59796,-5.6977,4.9,1,0,0,0,0,0,0,0.87654,0.68054,0,0,0,0,1,0.16961,1320,639.05
bg_random,1.0,,67.9888627899407,28.17275761228661,549048.0,7542088.0,14763,30713,,2023,,99,14,1,3,18,5,11,84,12,0.73684,0.052632,0.15789,442.1,0,0,0,0,0,0,1,0,0,1,0,0,0,91.222,35.222,1.5556,18.444,6.4444,91.802,33.272,0.91358,17.074,6.1481,0.93827,95,0,264.2,1.5294,0.93633,0.35112,-0.071411,-1.0823,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,688.15,548.28
bg_random,1.0,,60.26512690453229,25.897505029592757,439000.0,6681448.0,68553,23835,,2023,,93,67,332,16,415,30,73,267,32,0.16106,0.79808,0.038462,373.02,0,1,0,0,0,0,0,0,0,1,0,0,0,83.222,56.778,288.22,70.444,29,60.519,52.827,146.78,63.222,23.704,0.11111,156,0,5.9,5.3083,-0.67267,0.73994,-1.9837,-3.6117,9.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1442.8,653.33
bg_random,1.0,,64.57700710142018,28.323970487696716,563416.0,7161976.0,38520,31611,,2023,,25,13,5,1,19,6,42,55,6,0.65,0.25,0.05,2122.1,0,0,1,0,0,0,0,0,0,1,0,0,0,26.667,12,1.7778,32,4.2222,26.432,17.407,2.7778,34.21,4.5926,0.85185,66,0,162.7,0.71618,-1,8.7423e-08,-0.20818,-0.83923,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,996.67,737.65
bg_random,1.0,,66.48202422411333,25.428010960264203,430008.0,7374520.0,25236,23273,,2023,,70,47,52,38,139,21,70,128,19,0.33571,0.37143,0.27143,740.67,0,0,1,0,0,0,0,0,0,1,0,0,0,71.667,72.111,38.778,67.889,19.556,72.42,69.395,36.506,64.716,18.679,0.16049,129,4,135.3,2.9122,-0.73715,-0.67573,0.42448,1.0949,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,972.12,603.68
bg_random,1.0,,68.29261091379836,26.655975597909976,485800.0,7575528.0,12673,26760,,2023,,139,34,15,14,63,12,30,129,22,0.53125,0.23438,0.21875,315.68,0,0,1,0,0,0,0,0,0,1,0,0,0,133.89,28.111,14.444,29.222,11.111,137.9,28.84,20.654,28.963,10.938,0.39506,66,0,292.4,1.936,0.83205,0.55469,0.27142,0.8591,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,662.26,550.84
bg_random,1.0,,64.61673521813913,24.775326089080924,393608.0,7167608.0,38168,20998,,2023,,69,111,3,18,131,19,61,135,17,0.84091,0.022727,0.13636,837.08,0,0,0,1,0,0,0,0,0,0,0,1,0,84.556,104,3.3333,58.889,17.444,75.148,80.543,6.4074,58.926,16.148,0.80247,187,0,70.7,0.17905,-4.3711e-08,-1,-0.020409,-1.1907,1.1,0,0,0,0,1,0,0,0,0.12799,0,0,0,0,1,0,1072.7,564.01
bg_random,1.0,,64.52435959995353,25.853630013890168,444984.0,7155944.0,38897,24209,,2023,,66,124,2,3,128,18,60,162,19,0.96124,0.015504,0.023256,634.86,0,0,0,1,0,0,0,0,0,1,0,0,0,85.111,119.11,3.4444,58.778,18.444,80.21,95.593,5.4074,52.63,15.827,0.88889,156,0,69.5,0.40035,0.44721,-0.89443,0.12653,0.14381,0.8,0,1,0,0,0,0,0,0.34568,0.41727,0,0,0,0,1,0,1087.1,578.05
bg_random,1.0,,62.90762584734258,30.837740743246297,694920.0,6981112.0,49824,39830,,2023,,5,1,0,0,1,0,9,3,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.875,9.875,0.625,15.375,1.75,43.708,66.347,8.375,46.111,12.486,0.7037,180,0,153.8,3.0619,0.99315,-0.11684,1.6551,4.5408,9.5,1,0,0,0,0,0,0,1,0.99272,1,0,0,0,0,0.94797,1156,675.81
bg_random,1.0,,60.75238791865453,27.90017162414462,549064.0,6735544.0,65172,30714,,2023,,81,69,193,11,273,31,70,225,26,0.25182,0.70438,0.040146,583.88,0,0,1,0,0,0,0,0,0,1,0,0,0,86.333,50.444,318.33,69.778,31.667,73.284,72.531,180.47,66.716,25.988,0.074074,198,2,58.2,0.50641,-0.70711,0.7071,-0.30816,-3.7136,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1388.9,681.26
bg_random,1.0,,60.54502798297198,26.307727254076333,462024.0,6712312.0,66624,25274,,2023,,64,51,214,12,277,30,73,225,26,0.18345,0.76978,0.043165,565.05,0,0,1,0,0,0,0,0,0,1,0,0,0,73.222,51.444,220,67.889,28.444,58.185,44.679,152.94,74.111,27.111,0,204,10,24.9,2.4008,0.89443,-0.44721,0.75102,0.20229,2.5,0,0,1,0,0,0,0,0,0.0062435,0,0,0,0,1,0,1437,691.52
bg_random,1.0,,63.01475272704158,23.237094698993417,309576.0,6992808.0,49093,15746,,2023,,63,53,63,23,142,17,56,163,18,0.37063,0.44056,0.16084,668.06,0,0,0,1,0,0,0,0,0,1,0,0,0,61.125,87.875,49.375,60.125,18.75,66.159,82.928,39.754,60.493,18.58,0.46914,171,0,60.7,1.5399,-0.58124,0.81373,0.2,0.45692,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1179.1,539.85
bg_random,1.0,,63.234510944157776,26.116164026035445,455592.0,7012024.0,47892,24872,,2023,,58,107,9,17,135,18,63,174,20,0.78676,0.066176,0.125,572.96,0,0,1,0,0,0,0,0,0,1,0,0,0,51.778,109,16.667,60.333,19,55.692,101.69,16.385,61.41,18.641,0.19753,163,1,167.7,0.75961,0.70711,0.70711,0.1306,0.51363,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1161.6,642.67
bg_random,1.0,,60.168110205336234,22.869058279451732,270856.0,6677304.0,68812,13326,,2023,,63,93,19,2,114,19,61,140,20,0.8087,0.16522,0.017391,604.79,0,0,0,0,0,0,1,0,0,1,0,0,0,79.875,76.875,15.5,48,15.5,80.256,96.419,33.907,51.14,18.14,0.32099,179,1,3.9,13.906,-0.075731,-0.99713,-0.2551,1.1807,14.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1421.6,707.13
bg_random,1.0,,67.65261246368138,24.478420729739053,393032.0,7506312.0,16999,20962,,2023,,39,1,1,2,4,1,11,32,5,0.2,0.2,0.4,509.3,0,0,1,0,0,0,0,0,0,0,0,1,0,47,4.7778,0.55556,9.4444,1.5556,58.309,18.926,12.79,19.148,5.6914,0.25926,113,0,289.2,2.0871,0.8575,-0.51448,0.45715,-4.0501,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,747.42,581.35
bg_random,1.0,,68.67902919954592,28.02545519632816,541608.0,7618920.0,9961,30248,,2023,,139,45,0,0,45,7,24,88,13,0.97826,0,0,527.38,0,0,0,1,0,0,0,0,0,0,0,1,0,109.33,28.167,2.3333,20.5,5.3333,124.33,51.283,2.15,34.383,10.733,0.2716,134,0,149.2,0.9129,-0.1961,-0.98058,-0.5694,-5.5963,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,693.58,495.99
bg_random,1.0,,64.05932539195419,30.320409455271516,662008.0,7107848.0,41903,37773,,2023,,75,58,1,3,62,16,56,97,14,0.92063,0.015873,0.047619,1039.4,0,0,0,0,1,0,0,0,0,0,0,1,0,85.857,62.857,4.8571,56.286,15.571,72.29,63.597,5.1129,53.694,14.516,0.7037,100,0,214.4,0.40038,-0.44721,-0.89443,0.0020447,-0.76315,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,999.67,680.83
bg_random,1.0,,62.41990431448241,30.923928610044364,702600.0,6927112.0,53199,40310,,2023,,38,8,10,88,107,14,76,106,12,0.074074,0.092593,0.81481,1237.9,0,0,1,0,0,0,0,0,0,0,1,0,0,34.778,8.1111,12.111,74.667,13.778,38.519,16.802,33.765,70.136,15.852,0.012346,95,3,148.7,1.089,0.16439,-0.9864,-0.71837,-5.3275,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1145.5,696.86
bg_random,1.0,,63.18059937046506,29.18087115951759,609768.0,7007576.0,48170,34508,,2023,,73,166,31,10,209,22,64,211,23,0.79048,0.14762,0.047619,529.51,0,0,1,0,0,0,0,0,0,1,0,0,0,71.889,147.44,27.667,65.111,20.667,71.616,136.03,36.096,62.685,20.959,0.64198,185,1,152.8,1.7899,-0.8,-0.6,-0.22858,1.8469,5.9,0,1,0,0,0,0,0,0,0.046826,0,0,0,0,1,0,1094.4,706.96
bg_random,1.0,,64.94393525135645,25.78255849204976,442472.0,7202760.0,35971,24052,,2023,,85,95,54,13,162,23,63,161,19,0.58282,0.33129,0.079755,811.21,0,0,0,1,0,0,0,0,0,0,0,1,0,68.778,83.444,16.778,53.889,18.556,64.284,62.42,6.2593,47.21,14.247,0.85185,119,0,35.7,0.64554,0.83205,0.5547,-0.26122,-1.1975,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1112.6,585.69
bg_random,1.0,,66.87589040165405,27.297733217704124,513048.0,7417576.0,22545,28463,,2023,,60,81,19,11,110,18,55,118,16,0.72973,0.17117,0.099099,895.25,0,0,1,0,0,0,0,0,0,1,0,0,0,56.333,57.889,14.111,56.667,16.444,58.802,53.346,14.037,56.235,15.531,0.18519,115,1,166.5,2.8902,0.92848,0.37139,0.33469,-0.59282,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,839.82,569.31
bg_random,1.0,,64.48309299884927,25.27404040565048,417048.0,7151976.0,39145,22463,,2023,,34,1,65,27,93,15,75,106,12,0.010638,0.69149,0.28723,1326.3,0,0,1,0,0,0,0,0,0,1,0,0,0,34.667,10.778,62.111,73.556,15.333,46.105,31.368,47.066,70.816,17.092,0.14815,178,3,66.1,0.17906,-1,8.7423e-08,0.057137,-0.79303,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1084.2,564.79
bg_random,1.0,,64.78031446837237,25.244635836526815,416552.0,7185128.0,37073,22432,,2023,,73,93,6,15,114,17,63,152,18,0.8087,0.052174,0.13043,668.06,0,0,0,1,0,0,0,0,0,1,0,0,0,48.444,49.444,12.556,52.111,13.222,38.321,34.778,14.605,43.531,10.704,0.50617,126,0,37.5,1.4432,0.86824,0.49614,-0.27143,-1.9438,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1120.2,550.07
bg_random,1.0,,61.509239230179844,25.62730579260859,426952.0,6820280.0,59876,23082,,2023,,69,0,292,3,294,28,63,247,30,0,0.98983,0.010169,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,69.556,28,281.89,67.667,29.111,65.086,22.309,223.69,69.741,27.395,0,133,14,109.2,1.6503,-0.21693,-0.97619,0.79797,2.4285,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1327.8,614.65
